调值：［1］53 ［3］334 ［5］44 ［6］113 ［7］5 ［8］12 						
						
韓	韩	ɦei113		ɦ	ei	113
旱	旱	ɦei113		ɦ	ei	113
汗	汗	ɦei113		ɦ	ei	113
焊	焊	ɦei113		ɦ	ei	113
翰	翰	ɦei113		ɦ	ei	113
波	波	pəu53		p	əu	53
菠	菠	pəu53	〜菜	p	əu	53
玻	玻	pəu53		p	əu	53
簸	簸	pəu44	〜一～	p	əu	44
頗	颇	pʰəu53		pʰ	əu	53
坡	坡	pʰəu53		pʰ	əu	53
破	破	pʰəu44		pʰ	əu	44
帕	帕	pʰəu44		pʰ	əu	44
剖	剖	pʰəu44		pʰ	əu	44
多	多	təu53		t	əu	53
拖	拖	tʰəu53	文	tʰ	əu	53
妥	妥	tʰəu53		tʰ	əu	53
橢	椭	tʰəu53		tʰ	əu	53
囉	啰	ʔləu44	〜唆	ʔl	əu	44
左	左	tsəu44		ts	əu	44
佐	佐	tsəu44		ts	əu	44
做	做	tsəu44		ts	əu	44
搓	搓	tsʰəu53		tsʰ	əu	53
銼	锉	tsʰəu44		tsʰ	əu	44
錯	错	tsʰəu44		tsʰ	əu	44
唆	唆	səu53	啰〜	s	əu	53
瑣	琐	səu53	〜碎	s	əu	53
啥	啥	səu53		s	əu	53
梭	梭	səu334	文	s	əu	334
鎖	锁	səu334		s	əu	334
可	可	kʰəu53		kʰ	əu	53
科	科	kʰəu53		kʰ	əu	53
棵	棵	kʰəu53		kʰ	əu	53
顆	颗	kʰəu334		kʰ	əu	334
課	课	kʰəu44		kʰ	əu	44
夥	夥	həu53		h	əu	53
火	火	həu334		h	əu	334
荷	荷	həu44	薄〜	h	əu	44
貨	货	həu44		h	əu	44
阿	阿	əu53	〜胶		əu	53
倭	倭	əu53			əu	53
窩	窝	əu53			əu	53
屙	屙	əu44			əu	44
婆	婆	bəu113	文	b	əu	113
縛	缚	bəu113		b	əu	113
薄	薄	bəu113	〜荷	b	əu	113
魔	魔	məu113		m	əu	113
磨	磨	məu113		m	əu	113
摩	摩	məu113		m	əu	113
饃	馍	məu113		m	əu	113
摹	摹	məu113		m	əu	113
模	模	məu113		m	əu	113
某	某	məu113		m	əu	113
膜	膜	məu113		m	əu	113
幕	幕	məu113		m	əu	113
慕	慕	məu113		m	əu	113
暮	暮	məu113		m	əu	113
墓	墓	məu113		m	əu	113
募	募	məu113		m	əu	113
磨	磨	vəu113	石〜	v	əu	113
駝	驼	dəu113		d	əu	113
馱	驮	dəu113		d	əu	113
舵	舵	dəu113		d	əu	113
惰	惰	dəu113		d	əu	113
大	大	dəu113		d	əu	113
捼	捼	nəu113		n	əu	113
糯	糯	nəu113		n	əu	113
羅	罗	ləu113		l	əu	113
鑼	锣	ləu113		l	əu	113
籮	箩	ləu113		l	əu	113
騾	骡	ləu113		l	əu	113
螺	螺	ləu113		l	əu	113
腡	脶	ləu113		l	əu	113
裸	裸	ləu113		l	əu	113
卵	卵	ləu113	文	l	əu	113
摞	摞	ləu113		l	əu	113
矬	矬	zəu113		z	əu	113
坐	坐	zəu113		z	əu	113
座	座	zəu113		z	əu	113
我	我	ŋəu113		ŋ	əu	113
蛾	蛾	ŋəu113		ŋ	əu	113
鵝	鹅	ŋəu113		ŋ	əu	113
俄	俄	ŋəu113		ŋ	əu	113
餓	饿	ŋəu113		ŋ	əu	113
臥	卧	ŋəu113		ŋ	əu	113
河	河	ɦəu113		ɦ	əu	113
何	何	ɦəu113		ɦ	əu	113
荷	荷	ɦəu113	〜花	ɦ	əu	113
和	和	ɦəu113		ɦ	əu	113
禾	禾	ɦəu113		ɦ	əu	113
禍	祸	ɦəu113		ɦ	əu	113
賀	贺	ɦəu113		ɦ	əu	113
和	和	ɦəu113	〜面	ɦ	əu	113
否	否	fœʏ53		f	œʏ	53
兜	兜	tœʏ53		t	œʏ	53
斗	斗	tœʏ334		t	œʏ	334
抖	抖	tœʏ334		t	œʏ	334
陡	陡	tœʏ334		t	œʏ	334
鬥	斗	tœʏ44		t	œʏ	44
偷	偷	tʰœʏ53		tʰ	œʏ	53
鴳	𫛩	tʰœʏ334	〜气	tʰ	œʏ	334
透	透	tʰœʏ44		tʰ	œʏ	44
𠞭	𫦉	ʔlœʏ53	〜个洞	ʔl	œʏ	53
走	走	tsœʏ334		ts	œʏ	334
奏	奏	tsœʏ44		ts	œʏ	44
龠	龠	tsʰœʏ53	〜起来	tsʰ	œʏ	53
湊	凑	tsʰœʏ44		tsʰ	œʏ	44
搜	搜	sœʏ53		s	œʏ	53
颼	飕	sœʏ53		s	œʏ	53
餿	馊	sœʏ53		s	œʏ	53
叟	叟	sœʏ334		s	œʏ	334
嗽	嗽	sœʏ44	咳〜	s	œʏ	44
瘦	瘦	sœʏ44		s	œʏ	44
漱	漱	sœʏ44	〜口	s	œʏ	44
勾	勾	kœʏ53		k	œʏ	53
鉤	钩	kœʏ53		k	œʏ	53
狗	狗	kœʏ334		k	œʏ	334
苟	苟	kœʏ334		k	œʏ	334
夠	够	kœʏ44		k	œʏ	44
構	构	kœʏ44		k	œʏ	44
購	购	kœʏ44		k	œʏ	44
勾	勾	kœʏ44		k	œʏ	44
彀	彀	kœʏ44	往上〜	k	œʏ	44
摳	抠	kʰœʏ53		kʰ	œʏ	53
口	口	kʰœʏ334		kʰ	œʏ	334
叩	叩	kʰœʏ334		kʰ	œʏ	334
𧥣	𬣚	kʰœʏ334	〜〜好	kʰ	œʏ	334
扣	扣	kʰœʏ44		kʰ	œʏ	44
寇	寇	kʰœʏ44		kʰ	œʏ	44
吼	吼	hœʏ334		h	œʏ	334
吼	吼	hœʏ44		h	œʏ	44
虹	虹	hœʏ44		h	œʏ	44
鱟	鲎	hœʏ44		h	œʏ	44
毆	殴	œʏ53			œʏ	53
歐	欧	œʏ53			œʏ	53
甌	瓯	œʏ53			œʏ	53
嘔	呕	œʏ53			œʏ	53
嘔	呕	œʏ334			œʏ	334
毆	殴	œʏ334			œʏ	334
慪	怄	œʏ334			œʏ	334
漚	沤	œʏ44	久漫水中		œʏ	44
畝	亩	mœʏ113		m	œʏ	113
牡	牡	mœʏ113		m	œʏ	113
母	母	mœʏ113		m	œʏ	113
拇	拇	mœʏ113		m	œʏ	113
謀	谋	mœʏ113		m	œʏ	113
予	予	mœʏ113		m	œʏ	113
茂	茂	mœʏ113		m	œʏ	113
貿	贸	mœʏ113		m	œʏ	113
負	负	vœʏ113		v	œʏ	113
阜	阜	vœʏ113		v	œʏ	113
浮	浮	vœʏ113	文	v	œʏ	113
投	投	dœʏ113		d	œʏ	113
頭	头	dœʏ113		d	œʏ	113
逗	逗	dœʏ113		d	œʏ	113
豆	豆	dœʏ113		d	œʏ	113
樓	楼	lœʏ113		l	œʏ	113
摟	搂	lœʏ113		l	œʏ	113
耬	耧	lœʏ113		l	œʏ	113
簍	篓	lœʏ113		l	œʏ	113
漏	漏	lœʏ113		l	œʏ	113
陋	陋	lœʏ113		l	œʏ	113
瘰	瘰	lœʏ113		l	œʏ	113
驟	骤	zœʏ113		z	œʏ	113
愁	愁	zœʏ113		z	œʏ	113
驟	骤	zœʏ113		z	œʏ	113
跔	跔	gœʏ113	〜拢	g	œʏ	113
藕	藕	ŋœʏ113		ŋ	œʏ	113
偶	偶	ŋœʏ113	配〜	ŋ	œʏ	113
牛	牛	ŋœʏ113		ŋ	œʏ	113
紐	纽	ŋœʏ113		ŋ	œʏ	113
偶	偶	ŋœʏ113	〜然	ŋ	œʏ	113
侯	侯	ɦœʏ113		ɦ	œʏ	113
喉	喉	ɦœʏ113		ɦ	œʏ	113
猴	猴	ɦœʏ113		ɦ	œʏ	113
瘊	瘊	ɦœʏ113		ɦ	œʏ	113
后	后	ɦœʏ113		ɦ	œʏ	113
後	后	ɦœʏ113		ɦ	œʏ	113
厚	厚	ɦœʏ113		ɦ	œʏ	113
候	候	ɦœʏ113		ɦ	œʏ	113
浜	浜	pã53		p	ã	53
綁	绑	pã334		p	ã	334
迸	迸	pã44	〜裂	p	ã	44
伯	伯	pã44	“伯”的儿化音，阿〜，老头〜	p	ã	44
弸	弸	pã44		p	ã	44
烹	烹	pʰã53		pʰ	ã	53
□	□	pʰã334	打〜。用饵诱鱼。	pʰ	ã	334
碰	碰	pʰã44	硬〜硬	pʰ	ã	44
打	打	tã334		t	ã	334
鐺	铛	tʰã53	〜锣	tʰ	ã	53
□	□	tʰã44	〜箩	tʰ	ã	44
爭	争	tsã53		ts	ã	53
棦	棦	tsã334	树〜	ts	ã	334
撐	撑	tsʰã53		tsʰ	ã	53
生	生	sã53		s	ã	53
牲	牲	sã53		s	ã	53
甥	甥	sã53		s	ã	53
省	省	sã334	〜长，节〜	s	ã	334
更	更	kã53		k	ã	53
梗	梗	kã53		k	ã	53
庚	庚	kã53		k	ã	53
羹	羹	kã53		k	ã	53
餗	𫗧	kã53	〜来〜去	k	ã	53
耕	耕	kã53		k	ã	53
餗	𫗧	kã44	出来	k	ã	44
坑	坑	kʰã53		kʰ	ã	53
𢳧	𢳧	kʰã44	〜过去	kʰ	ã	44
亨	亨	hã53		h	ã	53
夯	夯	hã44		h	ã	44
□	□	hã44	〜过去	h	ã	44
㹙	㹙	ã334	小牛		ã	334
掽	掽	bã113	碰着	b	ã	113
朋	朋	bã113		b	ã	113
彭	彭	bã113		b	ã	113
膨	膨	bã113		b	ã	113
棚	棚	bã113		b	ã	113
蚌	蚌	bã113		b	ã	113
猛	猛	mã113		m	ã	113
盂	盂	mã113		m	ã	113
冷	冷	lã113		l	ã	113
橙	橙	zã113	〜子	z	ã	113
鋥	锃	zã113	〜亮	z	ã	113
䂻	䂻	zã113	塞	z	ã	113
哽	哽	gã113	〜住	g	ã	113
硬	硬	ŋã113		ŋ	ã	113
行	行	ɦã113	〜为	ɦ	ã	113
杏	杏	ɦã113		ɦ	ã	113
幫	帮	pɔ̃53		p	ɔ̃	53
鎊	镑	pɔ̃53		p	ɔ̃	53
邦	邦	pɔ̃53		p	ɔ̃	53
榜	榜	pɔ̃334		p	ɔ̃	334
綁	绑	pɔ̃334		p	ɔ̃	334
謗	谤	pɔ̃44		p	ɔ̃	44
胖	胖	pʰɔ̃44		pʰ	ɔ̃	44
方	方	fɔ̃53		f	ɔ̃	53
肪	肪	fɔ̃53		f	ɔ̃	53
芳	芳	fɔ̃53		f	ɔ̃	53
妨	妨	fɔ̃53		f	ɔ̃	53
紡	纺	fɔ̃334		f	ɔ̃	334
仿	仿	fɔ̃334		f	ɔ̃	334
彷	彷	fɔ̃334		f	ɔ̃	334
放	放	fɔ̃44		f	ɔ̃	44
訪	访	fɔ̃44		f	ɔ̃	44
當	当	tɔ̃53	〜时	t	ɔ̃	53
黨	党	tɔ̃334		t	ɔ̃	334
檔	档	tɔ̃334		t	ɔ̃	334
當	当	tɔ̃44	典〜	t	ɔ̃	44
湯	汤	tʰɔ̃53		tʰ	ɔ̃	53
倘	倘	tʰɔ̃334		tʰ	ɔ̃	334
躺	躺	tʰɔ̃334		tʰ	ɔ̃	334
燙	烫	tʰɔ̃44		tʰ	ɔ̃	44
趟	趟	tʰɔ̃44		tʰ	ɔ̃	44
髒	脏	tsɔ̃53		ts	ɔ̃	53
莊	庄	tsɔ̃53		ts	ɔ̃	53
裝	装	tsɔ̃53		ts	ɔ̃	53
章	章	tsɔ̃53		ts	ɔ̃	53
樟	樟	tsɔ̃53		ts	ɔ̃	53
蟑	蟑	tsɔ̃53		ts	ɔ̃	53
掌	掌	tsɔ̃334		ts	ɔ̃	334
葬	葬	tsɔ̃44		ts	ɔ̃	44
障	障	tsɔ̃44		ts	ɔ̃	44
瘴	瘴	tsɔ̃44		ts	ɔ̃	44
壯	壮	tsɔ̃44		ts	ɔ̃	44
倉	仓	tsʰɔ̃53		tsʰ	ɔ̃	53
蒼	苍	tsʰɔ̃53		tsʰ	ɔ̃	53
瘡	疮	tsʰɔ̃53		tsʰ	ɔ̃	53
闖	闯	tsʰɔ̃53		tsʰ	ɔ̃	53
昌	昌	tsʰɔ̃53		tsʰ	ɔ̃	53
菖	菖	tsʰɔ̃53		tsʰ	ɔ̃	53
窗	窗	tsʰɔ̃53		tsʰ	ɔ̃	53
闖	闯	tsʰɔ̃334		tsʰ	ɔ̃	334
唱	唱	tsʰɔ̃44		tsʰ	ɔ̃	44
倡	倡	tsʰɔ̃44		tsʰ	ɔ̃	44
創	创	tsʰɔ̃44		tsʰ	ɔ̃	44
暢	畅	tsʰɔ̃44		tsʰ	ɔ̃	44
桑	桑	sɔ̃53		s	ɔ̃	53
喪	丧	sɔ̃53		s	ɔ̃	53
磉	磉	sɔ̃53		s	ɔ̃	53
嗓	嗓	sɔ̃53		s	ɔ̃	53
搡	搡	sɔ̃53		s	ɔ̃	53
霜	霜	sɔ̃53		s	ɔ̃	53
孀	孀	sɔ̃53		s	ɔ̃	53
商	商	sɔ̃53		s	ɔ̃	53
傷	伤	sɔ̃53		s	ɔ̃	53
雙	双	sɔ̃53		s	ɔ̃	53
磉	磉	sɔ̃334		s	ɔ̃	334
爽	爽	sɔ̃334		s	ɔ̃	334
喪	丧	sɔ̃44	〜失	s	ɔ̃	44
岡	冈	kɔ̃53		k	ɔ̃	53
崗	岗	kɔ̃53		k	ɔ̃	53
剛	刚	kɔ̃53		k	ɔ̃	53
綱	纲	kɔ̃53		k	ɔ̃	53
鋼	钢	kɔ̃53		k	ɔ̃	53
缸	缸	kɔ̃53		k	ɔ̃	53
江	江	kɔ̃53		k	ɔ̃	53
江	江	kɔ̃53		k	ɔ̃	53
豇	豇	kɔ̃53		k	ɔ̃	53
講	讲	kɔ̃334		k	ɔ̃	334
港	港	kɔ̃334		k	ɔ̃	334
槓	杠	kɔ̃44		k	ɔ̃	44
降	降	kɔ̃44	下〜	k	ɔ̃	44
康	康	kʰɔ̃53		kʰ	ɔ̃	53
糠	糠	kʰɔ̃53		kʰ	ɔ̃	53
慷	慷	kʰɔ̃334		kʰ	ɔ̃	334
抗	抗	kʰɔ̃44		kʰ	ɔ̃	44
炕	炕	kʰɔ̃44		kʰ	ɔ̃	44
囥	囥	kʰɔ̃44	藏	kʰ	ɔ̃	44
骯	肮	ɔ̃53			ɔ̃	53
滂	滂	bɔ̃113		b	ɔ̃	113
旁	旁	bɔ̃113		b	ɔ̃	113
螃	螃	bɔ̃113		b	ɔ̃	113
防	防	bɔ̃113		b	ɔ̃	113
龐	庞	bɔ̃113		b	ɔ̃	113
棒	棒	bɔ̃113		b	ɔ̃	113
傍	傍	bɔ̃113		b	ɔ̃	113
忙	忙	mɔ̃113		m	ɔ̃	113
芒	芒	mɔ̃113		m	ɔ̃	113
茫	茫	mɔ̃113		m	ɔ̃	113
莽	莽	mɔ̃113		m	ɔ̃	113
蟒	蟒	mɔ̃113		m	ɔ̃	113
芒	芒	mɔ̃113		m	ɔ̃	113
輞	辋	mɔ̃113		m	ɔ̃	113
忘	忘	mɔ̃113		m	ɔ̃	113
盲	盲	mɔ̃113		m	ɔ̃	113
虻	虻	mɔ̃113	牛〜	m	ɔ̃	113
懵	懵	mɔ̃113	〜懂	m	ɔ̃	113
望	望	mɔ̃113		m	ɔ̃	113
夢	梦	mɔ̃113		m	ɔ̃	113
房	房	vɔ̃113		v	ɔ̃	113
亡	亡	vɔ̃113		v	ɔ̃	113
忘	忘	vɔ̃113	文	v	ɔ̃	113
妄	妄	vɔ̃113		v	ɔ̃	113
望	望	vɔ̃113	文	v	ɔ̃	113
堂	堂	dɔ̃113		d	ɔ̃	113
棠	棠	dɔ̃113		d	ɔ̃	113
螳	螳	dɔ̃113		d	ɔ̃	113
唐	唐	dɔ̃113		d	ɔ̃	113
糖	糖	dɔ̃113		d	ɔ̃	113
塘	塘	dɔ̃113		d	ɔ̃	113
蕩	荡	dɔ̃113	放〜	d	ɔ̃	113
宕	宕	dɔ̃113		d	ɔ̃	113
趤	趤	dɔ̃113		d	ɔ̃	113
囊	囊	nɔ̃113		n	ɔ̃	113
曩	曩	nɔ̃113		n	ɔ̃	113
郎	郎	lɔ̃113		l	ɔ̃	113
廊	廊	lɔ̃113		l	ɔ̃	113
狼	狼	lɔ̃113		l	ɔ̃	113
朗	朗	lɔ̃113		l	ɔ̃	113
浪	浪	lɔ̃113		l	ɔ̃	113
藏	藏	zɔ̃113	隐〜	z	ɔ̃	113
常	常	zɔ̃113		z	ɔ̃	113
償	偿	zɔ̃113		z	ɔ̃	113
藏	藏	zɔ̃113	西〜	z	ɔ̃	113
臟	脏	zɔ̃113		z	ɔ̃	113
撞	撞	zɔ̃113		z	ɔ̃	113
裳	裳	zɔ̃113	衣～	z	ɔ̃	113
上	上	zɔ̃113		z	ɔ̃	113
嘗	尝	zɔ̃113		z	ɔ̃	113
嚐	尝	zɔ̃113		z	ɔ̃	113
床	床	zɔ̃113		z	ɔ̃	113
牀	床	zɔ̃113		z	ɔ̃	113
尚	尚	zɔ̃113		z	ɔ̃	113
上	上	zɔ̃113	〜面	z	ɔ̃	113
狀	状	zɔ̃113		z	ɔ̃	113
㽘	㽘	gɔ̃113	田〜	g	ɔ̃	113
行	行	ɦɔ̃113	〜列	ɦ	ɔ̃	113
航	航	ɦɔ̃113		ɦ	ɔ̃	113
杭	杭	ɦɔ̃113		ɦ	ɔ̃	113
降	降	ɦɔ̃113	投〜	ɦ	ɔ̃	113
項	项	ɦɔ̃113		ɦ	ɔ̃	113
巷	巷	ɦɔ̃113		ɦ	ɔ̃	113
奔	奔	pəŋ53		p	əŋ	53
錛	锛	pəŋ53		p	əŋ	53
崩	崩	pəŋ53	文	p	əŋ	53
畚	畚	pəŋ53		p	əŋ	53
本	本	pəŋ334		p	əŋ	334
奔	奔	pəŋ44		p	əŋ	44
噴	喷	pʰəŋ53	〜水	pʰ	əŋ	53
烹	烹	pʰəŋ53	文	pʰ	əŋ	53
捧	捧	pʰəŋ334		pʰ	əŋ	334
噴	喷	pʰəŋ44	〜香	pʰ	əŋ	44
分	分	fəŋ53		f	əŋ	53
芬	芬	fəŋ53		f	əŋ	53
紛	纷	fəŋ53		f	əŋ	53
風	风	fəŋ53		f	əŋ	53
豐	丰	fəŋ53		f	əŋ	53
楓	枫	fəŋ53		f	əŋ	53
封	封	fəŋ53		f	əŋ	53
峯	峰	fəŋ53		f	əŋ	53
鋒	锋	fəŋ53		f	əŋ	53
蜂	蜂	fəŋ53		f	əŋ	53
粉	粉	fəŋ334		f	əŋ	334
糞	粪	fəŋ44		f	əŋ	44
奮	奋	fəŋ44		f	əŋ	44
諷	讽	fəŋ44		f	əŋ	44
敦	敦	təŋ53		t	əŋ	53
墩	墩	təŋ53		t	əŋ	53
蹲	蹲	təŋ53		t	əŋ	53
登	登	təŋ53		t	əŋ	53
燈	灯	təŋ53		t	əŋ	53
等	等	təŋ334		t	əŋ	334
頓	顿	təŋ44		t	əŋ	44
扽	扽	təŋ44		t	əŋ	44
凳	凳	təŋ44		t	əŋ	44
鐙	镫	təŋ44		t	əŋ	44
瞪	瞪	təŋ44		t	əŋ	44
吞	吞	tʰəŋ53		tʰ	əŋ	53
氽	氽	tʰəŋ334	〜去	tʰ	əŋ	334
褪	褪	tʰəŋ44		tʰ	əŋ	44
榛	榛	tsəŋ53		ts	əŋ	53
臻	臻	tsəŋ53		ts	əŋ	53
尊	尊	tsəŋ53		ts	əŋ	53
撙	撙	tsəŋ53		ts	əŋ	53
蹲	蹲	tsəŋ53		ts	əŋ	53
遵	遵	tsəŋ53		ts	əŋ	53
曾	曾	tsəŋ53		ts	əŋ	53
姓	姓	tsəŋ53		ts	əŋ	53
增	增	tsəŋ53		ts	əŋ	53
憎	憎	tsəŋ53		ts	əŋ	53
爭	争	tsəŋ53	文	ts	əŋ	53
箏	筝	tsəŋ53		ts	əŋ	53
睜	睁	tsəŋ53		ts	əŋ	53
村	村	tsʰəŋ53		tsʰ	əŋ	53
忖	忖	tsʰəŋ334		tsʰ	əŋ	334
襯	衬	tsʰəŋ44		tsʰ	əŋ	44
寸	寸	tsʰəŋ44		tsʰ	əŋ	44
森	森	səŋ53		s	əŋ	53
參	参	səŋ53	人〜	s	əŋ	53
蔘	参	səŋ53	人〜	s	əŋ	53
孫	孙	səŋ53		s	əŋ	53
損	损	səŋ53		s	əŋ	53
僧	僧	səŋ53		s	əŋ	53
生	生	səŋ53	文	s	əŋ	53
牲	牲	səŋ53	文	s	əŋ	53
笙	笙	səŋ53	文	s	əŋ	53
甥	甥	səŋ53	文	s	əŋ	53
猻	狲	səŋ53		s	əŋ	53
損	损	səŋ334		s	əŋ	334
滲	渗	səŋ44	水〜	s	əŋ	44
遜	逊	səŋ44		s	əŋ	44
跟	跟	kəŋ53		k	əŋ	53
根	根	kəŋ53		k	əŋ	53
更	更	kəŋ53	文	k	əŋ	53
粳	粳	kəŋ53	文	k	əŋ	53
庚	庚	kəŋ53	文	k	əŋ	53
羹	羹	kəŋ53	文	k	əŋ	53
耕	耕	kəŋ53	文	k	əŋ	53
耿	耿	kəŋ53		k	əŋ	53
更	更	kəŋ44	～加	k	əŋ	44
齦	龈	kʰəŋ334	老鼠〜	kʰ	əŋ	334
肯	肯	kʰəŋ334		kʰ	əŋ	334
亨	亨	həŋ53		h	əŋ	53
很	很	həŋ334		h	əŋ	334
狠	狠	həŋ334		h	əŋ	334
恩	恩	əŋ53			əŋ	53
盆	盆	bəŋ113		b	əŋ	113
笨	笨	bəŋ113		b	əŋ	113
門	门	məŋ113		m	əŋ	113
蚊	蚊	məŋ113		m	əŋ	113
萌	萌	məŋ113	文	m	əŋ	113
盟	盟	məŋ113	文	m	əŋ	113
悶	闷	məŋ113		m	əŋ	113
問	问	məŋ113		m	əŋ	113
焚	焚	vəŋ113		v	əŋ	113
墳	坟	vəŋ113		v	əŋ	113
文	文	vəŋ113		v	əŋ	113
紋	纹	vəŋ113		v	əŋ	113
蚊	蚊	vəŋ113	文	v	əŋ	113
聞	闻	vəŋ113		v	əŋ	113
憤	愤	vəŋ113		v	əŋ	113
忿	忿	vəŋ113		v	əŋ	113
吻	吻	vəŋ113		v	əŋ	113
刎	刎	vəŋ113		v	əŋ	113
馮	冯	vəŋ113		v	əŋ	113
逢	逢	vəŋ113		v	əŋ	113
縫	缝	vəŋ113		v	əŋ	113
奉	奉	vəŋ113		v	əŋ	113
份	份	vəŋ113	一〜	v	əŋ	113
問	问	vəŋ113	文	v	əŋ	113
鳳	凤	vəŋ113		v	əŋ	113
俸	俸	vəŋ113		v	əŋ	113
縫	缝	vəŋ113	一条〜	v	əŋ	113
屯	屯	dəŋ113		d	əŋ	113
鈍	钝	dəŋ113		d	əŋ	113
臀	臀	dəŋ113		d	əŋ	113
囤	囤	dəŋ113		d	əŋ	113
沌	沌	dəŋ113		d	əŋ	113
盾	盾	dəŋ113		d	əŋ	113
騰	腾	dəŋ113		d	əŋ	113
疼	疼	dəŋ113		d	əŋ	113
停	停	dəŋ113		d	əŋ	113
鈍	钝	dəŋ113		d	əŋ	113
遁	遁	dəŋ113		d	əŋ	113
鄧	邓	dəŋ113		d	əŋ	113
澄	澄	dəŋ113		d	əŋ	113
能	能	nəŋ113		n	əŋ	113
嫩	嫩	nəŋ113		n	əŋ	113
論	论	ləŋ113		l	əŋ	113
倫	伦	ləŋ113		l	əŋ	113
淪	沦	ləŋ113		l	əŋ	113
輪	轮	ləŋ113		l	əŋ	113
愣	愣	ləŋ113		l	əŋ	113
菱	菱	ləŋ113	〜角	l	əŋ	113
冷	冷	ləŋ113	文	l	əŋ	113
岑	岑	zəŋ113		z	əŋ	113
曾	曾	zəŋ113	〜经	z	əŋ	113
贈	赠	zəŋ113		z	əŋ	113
層	层	zəŋ113		z	əŋ	113
贈	赠	zəŋ113		z	əŋ	113
䫀	𫖱	gəŋ113	〜固头	g	əŋ	113
痕	痕	ɦəŋ113		ɦ	əŋ	113
恆	恒	ɦəŋ113		ɦ	əŋ	113
恨	恨	ɦəŋ113		ɦ	əŋ	113
崩	崩	poŋ53		p	oŋ	53
捧	捧	pʰoŋ334		pʰ	oŋ	334
碰	碰	pʰoŋ44		pʰ	oŋ	44
風	风	foŋ53		f	oŋ	53
楓	枫	foŋ53		f	oŋ	53
瘋	疯	foŋ53		f	oŋ	53
豐	丰	foŋ53		f	oŋ	53
封	封	foŋ53		f	oŋ	53
峯	峰	foŋ53		f	oŋ	53
峰	峰	foŋ53		f	oŋ	53
蜂	蜂	foŋ53		f	oŋ	53
鋒	锋	foŋ53		f	oŋ	53
俸	俸	foŋ44		f	oŋ	44
端	端	toŋ53	〜午	t	oŋ	53
東	东	toŋ53		t	oŋ	53
冬	冬	toŋ53		t	oŋ	53
董	董	toŋ334		t	oŋ	334
懂	懂	toŋ334		t	oŋ	334
凍	冻	toŋ44		t	oŋ	44
棟	栋	toŋ44		t	oŋ	44
通	通	tʰoŋ53		tʰ	oŋ	53
捅	捅	tʰoŋ334	〜破	tʰ	oŋ	334
痛	痛	tʰoŋ44		tʰ	oŋ	44
統	统	tʰoŋ44		tʰ	oŋ	44
珍	珍	tsoŋ53		ts	oŋ	53
真	真	tsoŋ53		ts	oŋ	53
肫	肫	tsoŋ53	〜肝	ts	oŋ	53
軍	军	tsoŋ53		ts	oŋ	53
棕	棕	tsoŋ53		ts	oŋ	53
鬃	鬃	tsoŋ53		ts	oŋ	53
宗	宗	tsoŋ53		ts	oŋ	53
中	中	tsoŋ53	当〜	ts	oŋ	53
忠	忠	tsoŋ53		ts	oŋ	53
終	终	tsoŋ53		ts	oŋ	53
縱	纵	tsoŋ53	〜横	ts	oŋ	53
鐘	钟	tsoŋ53		ts	oŋ	53
鍾	锺	tsoŋ53		ts	oŋ	53
忠	忠	tsoŋ53		ts	oŋ	53
供	供	tsoŋ53	〜大人	ts	oŋ	53
診	诊	tsoŋ334		ts	oŋ	334
疹	疹	tsoŋ334		ts	oŋ	334
準	准	tsoŋ334		ts	oŋ	334
總	总	tsoŋ334		ts	oŋ	334
種	种	tsoŋ334	〜类	ts	oŋ	334
腫	肿	tsoŋ334		ts	oŋ	334
冢	冢	tsoŋ334		ts	oŋ	334
鎮	镇	tsoŋ44		ts	oŋ	44
振	振	tsoŋ44		ts	oŋ	44
震	震	tsoŋ44		ts	oŋ	44
俊	俊	tsoŋ44		ts	oŋ	44
中	中	tsoŋ44	射〜	ts	oŋ	44
衆	众	tsoŋ44		ts	oŋ	44
眾	众	tsoŋ44		ts	oŋ	44
縱	纵	tsoŋ44	放〜	ts	oŋ	44
種	种	tsoŋ44	〜树	ts	oŋ	44
皴	皴	tsʰoŋ53	〜㿭	tsʰ	oŋ	53
椿	椿	tsʰoŋ53		tsʰ	oŋ	53
春	春	tsʰoŋ53		tsʰ	oŋ	53
聰	聪	tsʰoŋ53		tsʰ	oŋ	53
怱	怱	tsʰoŋ53		tsʰ	oŋ	53
蔥	葱	tsʰoŋ53		tsʰ	oŋ	53
囪	囱	tsʰoŋ53		tsʰ	oŋ	53
充	充	tsʰoŋ53		tsʰ	oŋ	53
從	从	tsʰoŋ53	〜容	tsʰ	oŋ	53
寵	宠	tsʰoŋ53		tsʰ	oŋ	53
蠢	蠢	tsʰoŋ334		tsʰ	oŋ	334
寵	宠	tsʰoŋ334		tsʰ	oŋ	334
慫	怂	tsʰoŋ334		tsʰ	oŋ	334
趁	趁	tsʰoŋ44		tsʰ	oŋ	44
𣑁	𣑁	tsʰoŋ44	〜杠	tsʰ	oŋ	44
銃	铳	tsʰoŋ44	放〜	tsʰ	oŋ	44
伸	伸	soŋ53		s	oŋ	53
荀	荀	soŋ53		s	oŋ	53
旬	旬	soŋ53		s	oŋ	53
殉	殉	soŋ53		s	oŋ	53
松	松	soŋ53		s	oŋ	53
鬆	松	soŋ53		s	oŋ	53
叔	叔	soŋ53	“叔”的儿化音，阿〜：叫叔父	s	oŋ	53
笋	笋	soŋ334		s	oŋ	334
